REGION_NAME,SYSTEM_ID,SYSTEM_NAME,ABANK_MRID,SBTRN_SUB_KEY,SBTRN_SUB_SECTION_NAME,SBTRN_SUB_ALIASNAME,SBTRN_SUB_TYPE,SBTRN_SUB_KEY,SUB_KEY,SUB_ID,SUB_NUM,SUB_NAME,SUB_LATITUDE,SUB_LONGITUDE,SUB_TYPE,SUB_PARENT_KEY,CIRCUIT_KEY,CIRCUIT_NAME,CIRCUIT_KV
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_879_5758,879,5758,WATSON,33.807897,-118.261992,S -- SUB-TRANSMISSION,,CKT_1535_16320,SHELL,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_1776_8275,1776,8275,JEFFERSON,33.857922,-117.588126,S -- SUB-TRANSMISSION,,CKT_5983_15881,SAPPORO,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_467_5204,467,5204,CULVER,34.014558,-118.402608,S -- SUB-TRANSMISSION,,CKT_837_00320,ALLA,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1649_8348,1649,8348,MORAGA,33.503844,-117.140511,D -- DISTRIBUTION,,CKT_3397_02729,CALLAWAY,12
METRO EAST,32,PADUA,B1C83FDA0A9995B9E053A140810ACB23,ABK_314_5060,,PADUA,A-BANK,ABK_314_5060,SUB_1474_7534,1474,7534,MOAB P.T.,34.15216274,-117.703767,D -- DISTRIBUTION,SUB_738_5611,CKT_2225_13480,MOAB,4
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_760_5629,760,5629,REDLANDS,34.060221,-117.176613,S -- SUB-TRANSMISSION,,CKT_2629_10090,LA POSADA,4
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_499_5231,499,5231,SANTA MONICA,34.01716,-118.488177,S -- SUB-TRANSMISSION,,CKT_2220_12720,NINTH ST,4
METRO EAST,40,CHINO,B1C74AB01D77D8C0E053A040810A12E1,ABK_2216_5062,SEC_C,CHINO,A-BANK,ABK_2216_5062,SUB_770_5603,770,5603,TROPHY,34.041379,-117.818136,S -- SUB-TRANSMISSION,,CKT_399_14604,RACEWAY,12
ORANGE,54,VIEJO,B1C83FDA099995B9E053A140810ACB23,ABK_1014_5083,,VIEJO,A-BANK,ABK_1014_5083,SUB_1013_5083,1013,5083,VIEJO,33.666861,-117.642429,T -- TRANSMISSION,,CKT_5254_06448,FIRME,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_453_5185,453,5185,CITRUS,34.119016,-117.872059,S -- SUB-TRANSMISSION,,CKT_162_09881,KUMQUAT,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_613_5542,613,5542,NORTH OAKS,34.415512,-118.45271,S -- SUB-TRANSMISSION,,CKT_2605_04162,COTTONMOUTH,16
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_986_5872,986,5872,LAFAYETTE,33.635314,-117.935654,S -- SUB-TRANSMISSION,,CKT_3230_11052,MANGRUM,12
METRO EAST,23,GOULD,B1C74AB01D65D8C0E053A040810A12E1,ABK_292_5015,,GOULD,A-BANK,ABK_292_5015,SUB_407_5130,407,5130,LA CANADA,34.205093,-118.210501,D -- DISTRIBUTION,SUB_406_5130,CKT_2904_10050,LANE,4
NORTH COAST,37,MOORPARK,B1C83FDA0C1E95B9E053A140810ACB23,ABK_325_5056,SEC_C,MOORPARK,A-BANK,ABK_325_5056,SUB_725_5597,725,5597,POTRERO,34.161623,-118.834787,S -- SUB-TRANSMISSION,,CKT_1380_13612,PAMPAS,16
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_843_5722,843,5722,PICO,33.765409,-118.206137,S -- SUB-TRANSMISSION,,CKT_4263_02245,BRINK,12
DESERT,63,MIRAGE,B1C74AB01D48D8C0E053A040810A12E1,ABK_1611_8012,,MIRAGE,A-BANK,ABK_1611_8012,SUB_1796_8036,1796,8036,SANTA ROSA,33.74769,-116.391698,S -- SUB-TRANSMISSION,,CKT_1935_00762,ARNEZ,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_1776_8275,1776,8275,JEFFERSON,33.857922,-117.588126,S -- SUB-TRANSMISSION,,CKT_4112_01873,BOHEMIA,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_589_5328,589,5328,TULARE,36.21335,-119.330406,S -- SUB-TRANSMISSION,,CKT_565_17390,SWALL,12
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_974_5861,974,5861,CHESTNUT,33.733233,-117.849826,S -- SUB-TRANSMISSION,,CKT_3894_01375,BEECHNUT,12
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_902_5781,902,5781,NEPTUNE,33.82731,-118.268482,S -- SUB-TRANSMISSION,,CKT_3342_05316,DRIFT,12
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_980_5866,980,5866,MARION,33.81758,-118.027235,S -- SUB-TRANSMISSION,,CKT_641_00567,ANNETTE,12
NORTH COAST,37,MOORPARK,B1C83FDA0C1D95B9E053A140810ACB23,ABK_324_5056,SEC_A,MOORPARK,A-BANK,ABK_324_5056,SUB_322_5056,322,5056,MOORPARK,34.280604,-118.903081,S -- SUB-TRANSMISSION,,CKT_3209_06888,GABBERT,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1818_8342,1818,8342,NEWCOMB,33.687395,-117.207363,S -- SUB-TRANSMISSION,,CKT_775_15051,RIDGEMOOR,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_430_5161,430,5161,AMADOR,34.07152,-118.026697,S -- SUB-TRANSMISSION,,CKT_3044_03830,COLUMBIA,4
NORTH COAST,79,WINDHUB,B1C74AB01D56D8C0E053A040810A12E1,ABK_2096_5079,,WINDHUB,A-BANK,ABK_2096_5079,SUB_644_5357,644,5357,CUMMINGS,35.109676,-118.494678,S -- SUB-TRANSMISSION,,CKT_2669_02680,CALIENTE,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_613_5542,613,5542,NORTH OAKS,34.415512,-118.45271,S -- SUB-TRANSMISSION,,CKT_625_00484,ANACONDA,16
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_497_5229,497,5229,MOBILOIL,33.8573,-118.332547,C -- CUSTOMER,,CKT_1612_13908,PENICK,12
METRO EAST,19,EAGLE ROCK,B1C74AB01D63D8C0E053A040810A12E1,ABK_283_5011,,EAGLE ROCK,A-BANK,ABK_283_5011,SUB_404_5126,404,5126,GRANADA,34.104955,-118.121079,D -- DISTRIBUTION,SUB_387_5101,CKT_2851_07930,HAMPTON,4
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_462_5201,462,5201,BEVERLY A,34.073192,-118.39702,S -- SUB-TRANSMISSION,,CKT_1334_16088,SECRETARY,16
METRO EAST,40,CHINO,B1C74AB01D76D8C0E053A040810A12E1,ABK_2215_5062,SEC_A,CHINO,A-BANK,ABK_2215_5062,SUB_781_5648,781,5648,NAROD,34.047017,-117.67467,S -- SUB-TRANSMISSION,,CKT_4175_01940,BONVIEW,12
NORTH COAST,36,GOLETA,B1C74AB01D74D8C0E053A040810A12E1,ABK_321_5055,,GOLETA,A-BANK,ABK_321_5055,SUB_656_5520,656,5520,MODOC,34.430233,-119.714732,D -- DISTRIBUTION,SUB_715_5585,CKT_1120_15710,SAN ANDREAS,4
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_928_5816,928,5816,PARKWOOD,33.915423,-117.963871,S -- SUB-TRANSMISSION,,CKT_231_14467,PRUNE,12
DESERT,1,ETIWANDA,B1C83FDA0C2095B9E053A140810ACB23,ABK_112_5096,SEC_B,ETIWANDA,A-BANK,ABK_112_5096,SUB_1874_5096,1874,5096,ETIWANDA,34.088951,-117.527572,T -- TRANSMISSION,,CKT_4429_16118,SELLERS,12
METRO WEST,56,DEL AMO,B1C74AB01D50D8C0E053A040810A12E1,ABK_2034_5075,SEC_A,DEL AMO,A-BANK,ABK_2034_5075,SUB_874_5754,874,5754,SOMERSET,33.874266,-118.142862,S -- SUB-TRANSMISSION,,CKT_4025_10126,LARRY,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_504_5235,504,5235,WINDSOR HILLS,33.996109,-118.359125,S -- SUB-TRANSMISSION,,CKT_272_17036,STOCKER,16
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_626_5599,626,5599,HELIJET,34.611859,-118.113773,C -- CUSTOMER,,CKT_1143_18162,TRISTAR,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_467_5204,467,5204,CULVER,34.014558,-118.402608,S -- SUB-TRANSMISSION,,CKT_2448_11252,MARLENE,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1801_8038,1801,8038,NELSON,33.772395,-116.988682,S -- SUB-TRANSMISSION,,CKT_355_01731,BISSELL,12
NORTH COAST,79,WINDHUB,B1C74AB01D56D8C0E053A040810A12E1,ABK_2096_5079,,WINDHUB,A-BANK,ABK_2096_5079,SUB_65_5523,65,5523,NORTHWIND,35.075352,-118.372462,D -- DISTRIBUTION,,CKT_4229_07793,GUST,12
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1621_8049,1621,8049,VICTOR,34.506044,-117.387819,D -- DISTRIBUTION,,CKT_3880_09837,KOALA,12
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1676_8020,1676,8020,SAVAGE,34.473904,-117.29442,D -- DISTRIBUTION,,CKT_2082_11931,MINGO,12
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_289_5014,289,5014,WALNUT,34.0079,-117.949692,T -- TRANSMISSION,,CKT_2892_06177,FACTORY,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_587_5327,587,5327,TIPTON,36.051822,-119.304409,S -- SUB-TRANSMISSION,,CKT_2417_04000,COOPER,12
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1610_8042,1610,8042,CALECTRIC,34.093827,-117.317513,S -- SUB-TRANSMISSION,,CKT_4234_10536,LITTLE MOUNTAIN,33
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_512_5241,512,5241,YUKON,33.919026,-118.334559,S -- SUB-TRANSMISSION,,CKT_1271_13400,OXFORD,4
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_1787_8283,1787,8283,GALE,34.859002,-116.866424,D -- DISTRIBUTION,,CKT_4319_10832,LUZ,33
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_497_5229,497,5229,MOBILOIL,33.8573,-118.332547,C -- CUSTOMER,,CKT_694_17531,TANK FARM 1,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_708_5576,708,5576,NEWHALL,34.379143,-118.559203,S -- SUB-TRANSMISSION,,CKT_3134_07118,GAVIN,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1608_8018,1608,8018,AULD,33.597282,-117.137572,S -- SUB-TRANSMISSION,,CKT_350_17112,STRIPER,33
METRO WEST,56,DEL AMO,B1C83FDA0C2195B9E053A140810ACB23,ABK_2035_5075,SEC_C,DEL AMO,A-BANK,ABK_2035_5075,SUB_991_5788,991,5788,BOVINE,33.850564,-118.064109,S -- SUB-TRANSMISSION,,CKT_4248_10689,LONGHORN,12
ORANGE,53,VILLA PARK,B1C74AB01D85D8C0E053A040810A12E1,ABK_368_5082,,VILLA PARK,A-BANK,ABK_368_5082,SUB_1004_5890,1004,5890,CANYON,33.871444,-117.746962,S -- SUB-TRANSMISSION,,CKT_250_16936,STAR ROCK,12
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_888_5768,888,5768,BROADWAY,33.766964,-118.152118,S -- SUB-TRANSMISSION,,CKT_3471_02914,CAPRI,12
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1831_8003,1831,8003,PAUBA,33.54369,-117.043644,S -- SUB-TRANSMISSION,,CKT_19_11697,MERLOT,12
METRO WEST,26,EL NIDO,B1C74AB01D69D8C0E053A040810A12E1,ABK_301_5023,,EL NIDO,A-BANK,ABK_301_5023,SUB_481_5213,481,5213,LENNOX,33.942218,-118.347358,D -- DISTRIBUTION,SUB_480_5213,CKT_96_16790,SPINNING,4
METRO WEST,49,LAGUNA BELL,B1C74AB01D83D8C0E053A040810A12E1,ABK_360_5074,SEC_A,LAGUNA BELL,A-BANK,ABK_360_5074,SUB_358_5074,358,5074,LAGUNA BELL,33.975944,-118.147866,T -- TRANSMISSION,,CKT_2436_02870,CANNING,16
METRO WEST,48,LIGHTHIPE,B1C74AB01D82D8C0E053A040810A12E1,ABK_357_5073,SEC_DEF,LIGHTHIPE,A-BANK,ABK_357_5073,SUB_851_5731,851,5731,LYNWOOD,33.927136,-118.21264,D -- DISTRIBUTION,SUB_868_5749,CKT_4313_10780,FIR,4
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1718_8214,1718,8214,PALM CANYON,33.79901,-116.543488,D -- DISTRIBUTION,SUB_1814_8098,CKT_2161_12383,MURRAY,12
RURALS,64,INYO SCE,B1C74AB01D49D8C0E053A040810A12E1,ABK_1615_8015,,INYO SCE,A-BANK,ABK_1615_8015,SUB_199_2557,199,2557,CASA DIABLO,37.649073,-118.916732,D -- DISTRIBUTION,SUB_200_2557,CKT_2765_08847,HURLEY,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_758_5628,758,5628,TENNESSEE,34.027121,-117.111315,S -- SUB-TRANSMISSION,,CKT_1446_16281,SHASTA,12
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_857_5738,857,5738,LOS CERRITOS,33.811301,-118.190523,S -- SUB-TRANSMISSION,,CKT_3735_06309,FELIX,12
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1886_7181,1886,7181,DRYDEN P.T.,33.701972,-117.375233,D -- DISTRIBUTION,SUB_1666_8343,CKT_352_02182,BREAKWATER,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_585_5325,585,5325,STRATHMORE,36.146048,-119.057812,S -- SUB-TRANSMISSION,,CKT_2412_05810,EL MIRADOR,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_749_5619,749,5619,HIGHLAND,34.107812,-117.186505,S -- SUB-TRANSMISSION,,CKT_967_12900,NORWOOD,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_141_8076,141,8076,SAN BERNARDINO,34.079955,-117.238467,G -- GENERATION,,CKT_4348_11605,MEDUSA,12
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_993_5879,993,5879,CABRILLO,33.671881,-117.847621,S -- SUB-TRANSMISSION,,CKT_4061_04426,CROSSTOWN,12
METRO WEST,56,DEL AMO,B1C74AB01D50D8C0E053A040810A12E1,ABK_2034_5075,SEC_A,DEL AMO,A-BANK,ABK_2034_5075,SUB_874_5754,874,5754,SOMERSET,33.874266,-118.142862,S -- SUB-TRANSMISSION,,CKT_3291_11160,MAPLEWOOD,12
METRO WEST,49,LAGUNA BELL,B1C74AB01D83D8C0E053A040810A12E1,ABK_360_5074,SEC_A,LAGUNA BELL,A-BANK,ABK_360_5074,SUB_358_5074,358,5074,LAGUNA BELL,33.975944,-118.147866,T -- TRANSMISSION,,CKT_2441_11020,MALT,16
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_768_5636,768,5636,YUCAIPA,34.010592,-117.051443,S -- SUB-TRANSMISSION,,CKT_2562_03934,CONINE,12
ORANGE,54,VIEJO,B1C83FDA099995B9E053A140810ACB23,ABK_1014_5083,,VIEJO,A-BANK,ABK_1014_5083,SUB_1023_5811,1023,5811,CHIQUITA,33.629346,-117.631615,S -- SUB-TRANSMISSION,,CKT_1675_16538,SLING,12
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1836_8347,1836,8347,PECHANGA,33.491006,-117.06388,S -- SUB-TRANSMISSION,,CKT_4090_10261,LAZARO,12
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_402_5121,402,5121,GARFIELD,34.125229,-118.149539,S -- SUB-TRANSMISSION,,CKT_2844_03190,CAWSTON,4
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_408_5133,408,5133,MICHILLINDA,34.128577,-118.067682,D -- DISTRIBUTION,SUB_447_5179,CKT_861_00420,ALTURA,4
METRO WEST,56,DEL AMO,B1C83FDA0C2195B9E053A140810ACB23,ABK_2035_5075,SEC_C,DEL AMO,A-BANK,ABK_2035_5075,SUB_926_5814,926,5814,CARMENITA,33.903163,-118.047425,S -- SUB-TRANSMISSION,,CKT_596_09125,JANAE,12
SAN JOAQUIN,30,VESTAL,B1C74AB01D6CD8C0E053A040810A12E1,ABK_308_5035,,VESTAL,A-BANK,ABK_308_5035,SUB_607_5348,607,5348,WHEATLAND,35.910765,-119.144322,S -- SUB-TRANSMISSION,,CKT_2595_01360,BEAVER,12
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_944_5832,944,5832,LA HABRA,33.924923,-117.933747,S -- SUB-TRANSMISSION,,CKT_3579_08890,IDAHO,12
METRO EAST,32,PADUA,B1C83FDA0A9995B9E053A140810ACB23,ABK_314_5060,,PADUA,A-BANK,ABK_314_5060,SUB_764_5633,764,5633,SAN DIMAS,34.117136,-117.807888,S -- SUB-TRANSMISSION,,CKT_973_12915,NUBIA,12
DESERT,1,ETIWANDA,B1C74AB01D45D8C0E053A040810A12E1,ABK_111_5096,SEC_A,ETIWANDA,A-BANK,ABK_111_5096,SUB_743_5615,743,5615,DECLEZ,34.077996,-117.488159,S -- SUB-TRANSMISSION,,CKT_2370_11170,MARBLE,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_818_5663,818,5663,MILLIKEN,34.044074,-117.568606,S -- SUB-TRANSMISSION,,CKT_3819_09632,KESSLER,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_505_5235,505,5235,WINDSOR HILLS,33.996109,-118.359125,S -- SUB-TRANSMISSION,SUB_504_5235,CKT_1461_18680,VERDUN,4
ORANGE,59,SANTIAGO,B1C74AB01D8AD8C0E053A040810A12E1,ABK_381_5088,SEC_A,SANTIAGO,A-BANK,ABK_381_5088,SUB_1024_5865,1024,5865,ESTRELLA,33.687516,-117.828464,S -- SUB-TRANSMISSION,,CKT_3472_02915,CAPRICORN,12
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_843_5722,843,5722,PICO,33.765409,-118.206137,S -- SUB-TRANSMISSION,,CKT_1665_16494,SKIPPER,12
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_476_5210,476,5210,HOWARD,33.922503,-118.307015,S -- SUB-TRANSMISSION,,CKT_957_12811,NORMANDIE,4
ORANGE,59,SANTIAGO,B1C74AB01D89D8C0E053A040810A12E1,ABK_380_5088,SEC_C,SANTIAGO,A-BANK,ABK_380_5088,SUB_383_5088,383,5088,SANTIAGO,33.665081,-117.768056,D -- DISTRIBUTION,,CKT_1306_15985,SCHILLING,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_9150_2315,9150,2315,SANTA ANA RIVER 1,34.145486,-117.058816,H -- HYDRO-GENERATION,,CKT_14951_16222,SEYMOUR,33
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_539_5266,539,5266,BLUFF COVE,33.779755,-118.387412,D -- DISTRIBUTION,SUB_537_5264,CKT_3120_09415,JUPITER,4
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_568_5310,568,5310,HANFORD,36.323406,-119.648723,S -- SUB-TRANSMISSION,,CKT_2288_06557,FLORINDA,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_1582_7829,1582,7829,TEMESCAL P.T.,33.828852,-117.515317,A -- DISTRICT POLE TOP,SUB_1783_8279,CKT_73_14341,PORCELAIN,4
METRO EAST,40,CHINO,B1C74AB01D77D8C0E053A040810A12E1,ABK_2216_5062,SEC_C,CHINO,A-BANK,ABK_2216_5062,SUB_770_5603,770,5603,TROPHY,34.041379,-117.818136,S -- SUB-TRANSMISSION,,CKT_103_16808,SPRINT,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_702_5568,702,5568,LOCKHEED,34.457788,-118.580419,D -- DISTRIBUTION,,CKT_4377_16941,STARFIGHTER,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_811_8095,811,8095,STETSON,33.733451,-117.007407,S -- SUB-TRANSMISSION,,CKT_2059_00882,AVIATOR,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_288_5013,288,5013,RIO HONDO,34.104883,-117.98117,T -- TRANSMISSION,,CKT_307_04652,DANUBE,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_668_5532,668,5532,SANTA SUSANA,34.279524,-118.717064,S -- SUB-TRANSMISSION,,CKT_257_16966,STEARNS,16
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_499_5231,499,5231,SANTA MONICA,34.01716,-118.488177,S -- SUB-TRANSMISSION,,CKT_1257_18360,TWENTY SIX ST,4
METRO WEST,56,DEL AMO,B1C83FDA0C2195B9E053A140810ACB23,ABK_2035_5075,SEC_C,DEL AMO,A-BANK,ABK_2035_5075,SUB_991_5788,991,5788,BOVINE,33.850564,-118.064109,S -- SUB-TRANSMISSION,,CKT_3418_05462,DURHAM,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_571_5312,571,5312,LIBERTY,36.283263,-119.332175,S -- SUB-TRANSMISSION,,CKT_4365_16974,STEELMAN,12
ORANGE,52,BARRE,B1C83FDA0C2795B9E053A140810ACB23,ABK_365_5081,SEC_C,BARRE,A-BANK,ABK_365_5081,SUB_921_5807,921,5807,BOLSA,33.730555,-118.033353,S -- SUB-TRANSMISSION,,CKT_3259_05083,DINGY,12
